Second,Phase,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,LAT,LNG,ALT,Distance,Azimuth,Angle,Direction,0,cone direction,cone probability,0,0,,
17.796,0,-9.25,-0.81,0.53,0.25,-2.0625,0.125,127.5,-1.75,-103,0,0,0.017129367,16211406.68,-90.78636328,73.9993171,360,9.416204118,0,0,0.017796,17.796,,
17.945,0,-9.3,-0.71,0.33,-0.0625,0.875,-0.25,125.5625,-1.5,-103.5,0,0,-0.23670308,16211406.68,-90.68443668,73.9993171,360,9.332898799,0,0,0.017945,17.945,,
18.058,0,-9.47,-0.84,0.57,0.0625,1.25,0.25,125.25,-1.0625,-102.1875,0,0,-0.458801454,16211406.68,-90.99808334,73.9993171,360,9.325416881,0,0,0.018058,18.058,,
18.154,0,-9.25,-0.83,0.55,-0.0625,-0.125,-0.625,125.5625,-1.0625,-104.6875,0,0,-2.076805434,16211406.68,-90.47909766,73.9993171,360,9.355180383,0,0,0.018154,18.154,,
18.275,0,-9.36,-0.9,0.42,-0.0625,0.3125,-0.3125,126,-0.375,-102.5,0,0,-0.014600023,16211406.68,-90.34515112,73.9993171,360,9.323052075,0,0,0.018275,18.275,,
18.415,0,-9.48,-1.14,0.37,-0.0625,1.25,-0.875,125.5625,-1.0625,-102.5625,0,0,-0.268431706,16211406.68,-90.48603038,73.9993171,360,9.592752473,0,0,0.018415,18.415,,
18.542,0,-9.41,-0.71,0.42,-0.4375,1.1875,0.0625,124.875,0.25,-102,0,0,-3.980021434,16211406.68,-89.88529389,73.9993171,360,8.842448756,0,0,0.018542,18.542,,
18.658,0,-9.3,-0.78,0.51,-0.125,0.4375,-0.375,124.875,-1.1875,-102.875,0,0,-0.744349626,16211406.68,-90.54185533,73.9993171,360,9.420329081,0,0,0.018658,18.658,,
18.78,0,-9.31,-0.77,0.47,-0.4375,1.625,0.4375,124.0625,0,-103,0,0,-0.046329318,16211406.68,-90,73.9993171,360,9.318170421,0,0,0.01878,18.78,,
18.894,0,-9.3,-0.91,0.52,-0.125,-0.9375,-0.8125,125.25,-0.6875,-103.5,0,0,0.175777753,16211406.68,-90.31543904,73.9993171,360,9.358872795,0,0,0.018894,18.894,,
18.979,0,-9.4,-0.78,0.44,-0.25,-0.125,-0.1875,125.25,-1.0625,-103.75,0,0,-0.331888671,16211406.68,-90.48603038,73.9993171,360,9.442563211,0,0,0.018979,18.979,,
19.129,0,-9.29,-0.81,0.54,-0.1875,0.6875,0.125,124.875,-1.5,-105.875,0,0,0.397889506,16211406.68,-90,73.9993171,360,9.346282684,0,0,0.019129,19.129,,
19.302,0,-9.37,-0.5,0.44,-0.1875,-0.9375,0,125.375,-0.375,-101.1875,0,0,-0.458801454,16211406.68,-90.34411466,73.9993171,360,9.403940663,0,0,0.019302,19.302,,
19.459,0,-9.01,-0.97,0.54,-0.25,0.875,0.3125,125,-1.0625,-103.875,0,0,-0.23670308,16211406.68,-90.4870024,73.9993171,360,9.24624248,0,0,0.019459,19.459,,
19.579,0,-9.34,-0.46,0.65,-0.125,-0.625,-0.8125,125,0.25,-100.25,0,0,0.239237776,16211406.68,-89.88540859,73.9993171,360,9.373883934,0,0,0.019579,19.579,,
19.744,0,-9.37,-0.86,0.57,-0.1875,-1,-0.0625,124.5625,-0.375,-103.5,0,0,0.556543626,16211406.68,-90.17249054,73.9993171,360,9.426314232,0,0,0.019744,19.744,,
19.911,0,-9.26,-0.88,0.59,0.125,-0.25,0.0625,124.5625,-0.375,-101.6875,0,0,0.270967931,16211406.68,-89.88500612,73.9993171,360,9.320413081,0,0,0.019911,19.911,,
20.018,0,-9.37,-0.73,0.41,0.125,-1.1875,0.25,125.375,0,-102.0625,0,0,0.429620139,16211406.68,-90,73.9993171,360,9.586584376,0,0,0.020018,20.018,,
20.147,0,-9.31,-0.64,0.27,-0.1875,2.1875,0.25,124.5625,-0.25,-101.25,0,0,0.683468642,16211406.68,-90.11499388,73.9993171,360,9.475637182,0,0,0.020147,20.147,,
20.244,0,-9.19,-1.13,0.71,-0.3125,-5.0625,-0.6875,125.6875,-1.0625,-104.1875,0,0,0.620005943,16211406.68,-90.48433866,73.9993171,360,9.524148256,0,0,0.020244,20.244,,
20.359,0,-9.41,-0.74,0.29,-0.0625,-3.375,-0.0625,126.0625,0.25,-102.1875,0,0,0.493081691,16211406.68,-89.88637441,73.9993171,360,9.443505705,0,0,0.020359,20.359,,
20.463,0,-9.17,-0.25,0.79,0.125,1.5625,0.3125,124.1875,-0.375,-103.5,0,0,0.302698181,16211406.68,-90,73.9993171,360,9.207361185,0,0,0.020463,20.463,,
20.612,0,-9.11,-1.11,0.62,-0.375,-1.3125,-0.9375,124.875,-0.75,-101.0625,0,0,0.080588435,16211406.68,-90,73.9993171,360,9.19829332,0,0,0.020612,20.612,,
20.745,0,-9.36,-0.7,0.46,-0.125,-0.1875,0.125,124.5625,0.25,-103.75,0,0,0.302698181,16211406.68,-89.88500612,73.9993171,360,9.419235638,0,0,0.020745,20.745,,
20.839,0,-9.49,-0.38,0.7,-0.25,-0.3125,0.6875,125,-0.375,-103.375,0,0,-1.918188579,16211406.68,-90.17188682,73.9993171,360,9.523366002,0,0,0.020839,20.839,,
20.955,0,-9.43,-0.72,0.72,0,-3.5,-0.3125,125,-0.375,-101.6875,0,0,1.000787873,16211406.68,-90.17188682,73.9993171,360,9.340524611,0,0,0.020955,20.955,,
21.078,0,-9.41,-0.63,0.32,-0.25,1.4375,0,123.875,-0.6875,-104.25,0,0,0.429620139,16211406.68,-90.31623039,73.9993171,360,9.436492993,0,0,0.021078,21.078,,
21.25,0,-9.38,-0.94,0.34,-0.0625,1,-0.5625,124.5625,-0.6875,-102.375,0,0,0.429620139,16211406.68,-90.31623039,73.9993171,360,9.433111894,0,0,0.02125,21.25,,
21.386,0,-9.43,-0.78,0.31,-0.3125,2,0.5,124.5625,-1.0625,-104.25,0,0,0.461350867,16211406.68,-90.48871281,73.9993171,360,9.346855086,0,0,0.021386,21.386,,
21.548,0,-9.37,-0.75,0.31,-0.3125,0.5,-0.25,124.1875,-0.375,-102.5625,0,0,0.080588435,16211406.68,-90.17301139,73.9993171,360,9.439962924,0,0,0.021548,21.548,,
21.684,0,-9.38,-0.73,0.42,-0.1875,-0.3125,-0.0625,123.875,-1.5,-104.6875,0,0,-1.949912141,16211406.68,-90.69375959,73.9993171,360,9.417733273,0,0,0.021684,21.684,,
21.812,0,-9.38,-0.84,0.43,-0.1875,0.125,-0.1875,124.1875,-0.6875,-100.375,0,0,0.429620139,16211406.68,-90.31718527,73.9993171,360,9.344977261,0,0,0.021812,21.812,,
21.921,0,-9.37,-0.69,0.44,-0.1875,0.3125,0.25,123.875,-1.0625,-102.1875,0,0,0.524812611,16211406.68,-90.49142501,73.9993171,360,9.423210705,0,0,0.021921,21.921,,
22.034,0,-9.32,-0.74,0.61,-0.25,-1,-0.875,123.875,-0.6875,-101.6875,0,0,-14.53662597,16211406.68,-90.31798542,73.9993171,360,9.449629622,0,0,0.022034,22.034,,
22.171,0,-9.29,-0.78,0.51,0.0625,-0.0625,0.125,125,-1.5,-102.5625,0,0,0.334428527,16211406.68,-90.68751635,73.9993171,360,9.421019053,0,0,0.022171,22.171,,
22.273,0,-9.35,-0.76,0.42,0.125,0.125,-0.1875,124.5625,-1.75,-101.6875,0,0,0.588274737,16211406.68,-90.80490531,73.9993171,360,9.395003991,0,0,0.022273,22.273,,
22.397,0,-9.36,-0.78,0.44,-0.0625,3.0625,0.75,125,-2.1875,-102.6875,0,0,0.9055911,16211406.68,-91.0025738,73.9993171,360,9.312888918,0,0,0.022397,22.397,,
22.521,0,-9.37,-0.8,0.51,0.0625,-1.375,-0.6875,126,-2.1875,-104.6875,0,0,0.810395188,16211406.68,-90.99461847,73.9993171,360,9.417908473,0,0,0.022521,22.521,,
22.643,0,-9.36,-0.75,0.35,-0.0625,1.3125,-0.1875,124.875,-1.0625,-102.5625,0,0,0.683468642,16211406.68,-90.8028913,73.9993171,360,9.396520633,0,0,0.022643,22.643,,
22.77,0,-9.52,-0.8,0.42,-0.25,2.75,0.5625,125.25,-1.75,-103.5,0,0,1.032520322,16211406.68,-90.80048775,73.9993171,360,9.478702443,0,0,0.02277,22.77,,
22.889,0,-9.43,-0.78,0.5,-0.125,1.4375,0.4375,125.25,-1.5,-102.1875,0,0,0.810395188,16211406.68,-90.6861442,73.9993171,360,9.312792277,0,0,0.022889,22.889,,
23.018,0,-9.25,-0.88,0.37,-0.25,0.1875,-0.625,124.875,-1.0625,-103.875,0,0,0.873859034,16211406.68,-90.48313748,73.9993171,360,9.299128991,0,0,0.023018,23.018,,
23.155,0,-9.37,-0.82,0.34,-0.0625,-0.0625,0.375,125.25,-1.75,-103,0,0,0.937323263,16211406.68,-90.80048775,73.9993171,360,9.471536306,0,0,0.023155,23.155,,
23.291,0,-9.35,-0.68,0.53,-0.125,-0.25,0.125,125.5625,-3,-103.5,0,0,1.286383355,16211406.68,-91.36867809,73.9993171,360,9.403047378,0,0,0.023291,23.291,,
23.425,0,-9.32,-0.74,0.54,-0.25,-1.625,-0.0625,125.5625,-1.75,-102.5625,0,0,1.032520322,16211406.68,-90.79849575,73.9993171,360,9.395924648,0,0,0.023425,23.425,,
23.573,0,-9.37,-0.81,0.46,0.125,0.25,0,126,-1.75,-103.5,0,0,1.000787873,16211406.68,-91.15818885,73.9993171,360,9.472797897,0,0,0.023573,23.573,,
23.694,0,-9.3,-0.9,0.57,0.125,-0.0625,0.5625,126,-2.5625,-101.6875,0,0,1.000787873,16211406.68,-91.16508094,73.9993171,360,9.360817272,0,0,0.023694,23.694,,
23.854,0,-9.31,-0.85,0.66,-0.3125,-1.25,-0.625,126.375,-1.75,-105.1875,0,0,0.842127063,16211406.68,-91.16508094,73.9993171,360,9.414892458,0,0,0.023854,23.854,,
24,0,-9.27,-0.68,0.68,-0.25,-1.6875,-0.3125,126.75,-1.75,-103.0625,0,0,1.318116664,16211406.68,-90.48748986,73.9993171,360,9.371040497,0,0,0.024,24,,
24.129,0,-9.38,-0.66,0.4,-0.1875,1.0625,0.1875,125.25,-2.5625,-103.1875,0,0,-0.23670308,16211406.68,-91.17205553,73.9993171,360,9.391496153,0,0,0.024129,24.129,,
24.256,0,-9.38,-0.81,0.48,-0.125,1.375,0.4375,126,-1.5,-101.75,0,0,1.095985507,16211406.68,-90.68206039,73.9993171,360,9.390745444,0,0,0.024256,24.256,,
24.391,0,-9.37,-0.86,0.55,-0.0625,-0.375,-0.4375,125.25,-2.1875,-103.5,0,0,0.080588435,16211406.68,-91.00057307,73.9993171,360,9.419585978,0,0,0.024391,24.391,,
24.513,0,-9.4,-0.72,0.32,-0.125,0.1875,0.0625,124.875,-1.5,-101.25,0,0,1.222917023,16211406.68,-90.68820449,73.9993171,360,9.432963479,0,0,0.024513,24.513,,
24.632,0,-9.4,-0.82,0.31,-0.1875,1.25,-0.375,124.875,-1.75,-104.75,0,0,0.9055911,16211406.68,-90.8028913,73.9993171,360,9.440789162,0,0,0.024632,24.632,,
24.751,0,-9.36,-0.73,0.57,0,1.625,0.3125,124.5,-0.25,-103,0,0,1.000787873,16211406.68,-90.31543904,73.9993171,360,9.405711031,0,0,0.024751,24.751,,
24.853,0,-9.49,-0.48,0.49,-0.1875,0.0625,-0.6875,124.875,-2.1875,-103.0625,0,0,1.254650141,16211406.68,-91.00357718,73.9993171,360,9.513259168,0,0,0.024853,24.853,,
24.963,0,-9.29,-1.1,0.48,0.1875,1.0625,-2.3125,125.25,-1.5,-103.75,0,0,1.381583569,16211406.68,-90.6861442,73.9993171,360,9.274470335,0,0,0.024963,24.963,,
25.107,0,-9.41,-0.85,0.37,-0.0625,-1,0.25,127.0625,-2.1875,-103.75,0,0,1.413317165,16211406.68,-90.68206039,73.9993171,360,9.455553923,0,0,0.025107,25.107,,
25.284,0,-9.29,-1.08,0.44,-0.125,-3.5625,0.5625,127.375,-3.25,-104.375,0,0,0.842127063,16211406.68,-91.35319195,73.9993171,360,9.342751201,0,0,0.025284,25.284,,
25.43,0,-9.42,-0.62,0.24,-0.0625,0.5,2.0625,126.25,-3.25,-106.5,0,0,1.095985507,16211406.68,-91.3612277,73.9993171,360,9.502278674,0,0,0.02543,25.43,,
25.546,0,-9.42,-0.46,0.71,-0.125,1.4375,0.5625,126.6875,-3.25,-103.875,0,0,-0.585712708,16211406.68,-91.46952501,73.9993171,360,9.457912032,0,0,0.025546,25.546,,
25.694,0,-9.25,-1.09,0.6,-0.125,-0.875,-0.5625,127.375,-3,-105.5625,0,0,0.937323263,16211406.68,-91.15250742,73.9993171,360,9.38025053,0,0,0.025694,25.694,,
25.814,0,-9.4,-0.65,0.36,-0.125,-0.875,0.1875,127,-3.25,-106.0625,0,0,0.842127063,16211406.68,-91.46591064,73.9993171,360,9.407938138,0,0,0.025814,25.814,,
25.918,0,-9.43,-0.63,0.44,-0.1875,1.0625,0,127.375,-3,-106.5,0,0,0.842127063,16211406.68,-91.34920955,73.9993171,360,9.463302806,0,0,0.025918,25.918,,
26.008,0,-9.31,-0.89,0.54,-0.125,-0.375,-0.75,126.6875,-3.25,-104.75,0,0,0.334428527,16211406.68,-91.46952501,73.9993171,360,9.368020068,0,0,0.026008,26.008,,
26.122,0,-9.35,-0.98,0.42,-0.1875,0,0,127,-2.5625,-105.25,0,0,0.9055911,16211406.68,-91.15590957,73.9993171,360,9.391959327,0,0,0.026122,26.122,,
26.269,0,-9.41,-0.72,0.38,-0.1875,-0.625,0.125,127.375,-3.25,-106.5,0,0,1.476784644,16211406.68,-91.35319195,73.9993171,360,9.445152196,0,0,0.026269,26.269,,
26.379,0,-9.36,-0.86,0.37,-0.1875,0.625,0,126.6875,-3,-104.375,0,0,1.254650141,16211406.68,-91.35652863,73.9993171,360,9.407932823,0,0,0.026379,26.379,,
26.508,0,-9.39,-0.77,0.45,-0.3125,0.1875,0.0625,127.375,-3.6875,-106.5,0,0,1.191184001,16211406.68,-91.15590957,73.9993171,360,9.432258478,0,0,0.026508,26.508,,
26.616,0,-9.32,-0.79,0.5,-0.1875,-0.1875,-0.625,127.375,-3.6875,-106.0625,0,0,1.349850069,16211406.68,-91.65824685,73.9993171,360,9.432740853,0,0,0.026616,26.616,,
26.728,0,-9.32,-0.91,0.41,-0.1875,-0.625,-0.625,127,-3,-104.75,0,0,1.318116664,16211406.68,-91.36528147,73.9993171,360,9.420583846,0,0,0.026728,26.728,,
26.86,0,-9.37,-0.79,0.45,-0.125,-0.25,-0.3125,127.375,-3,-106.875,0,0,1.381583569,16211406.68,-91.29301198,73.9993171,360,9.414005524,0,0,0.02686,26.86,,
26.951,0,-9.37,-0.82,0.44,0,0.3125,-0.4375,126.6875,-1.75,-105.0625,0,0,1.794127773,16211406.68,-90.79140592,73.9993171,360,9.426521097,0,0,0.026951,26.951,,
27.089,0,-9.28,-0.95,0.44,-0.25,0.375,0,126.6875,-2.5625,-106.5,0,0,1.698923831,16211406.68,-90.98147632,73.9993171,360,9.338870381,0,0,0.027089,27.089,,
27.264,0,-9.38,-0.84,0.48,-0.125,-1.0625,-0.125,127,-3.25,-105.25,0,0,1.381583569,16211406.68,-90.98099624,73.9993171,360,9.429761397,0,0,0.027264,27.264,,
27.414,0,-9.38,-0.8,0.42,-0.1875,1.0625,0.3125,126.6875,-3.6875,-107.375,0,0,1.413317165,16211406.68,-91.66724066,73.9993171,360,9.403520617,0,0,0.027414,27.414,,
27.556,0,-9.37,-0.8,0.46,-0.25,1.125,0.3125,127,-2.5625,-104.75,0,0,1.635455013,16211406.68,-91.15590957,73.9993171,360,9.372480995,0,0,0.027556,27.556,,
27.698,0,-9.36,-0.81,0.45,-0.125,0.8125,0.375,127.375,-3,-106.5,0,0,-6.263426895,16211406.68,-91.34920955,73.9993171,360,9.39670687,0,0,0.027698,27.698,,
27.837,0,-9.35,-0.84,0.47,-0.125,0.25,0.4375,126.25,-3,-106.375,0,0,1.794127773,16211406.68,-91.3612277,73.9993171,360,9.353592893,0,0,0.027837,27.837,,
27.971,0,-9.37,-0.82,0.49,-0.3125,0.125,-0.0625,126.25,-3,-105.5625,0,0,1.603720748,16211406.68,-91.6631405,73.9993171,360,9.426462751,0,0,0.027971,27.971,,
28.086,0,-9.31,-0.97,0.54,-0.125,-0.4375,-0.0625,126.25,-4.375,-103.0625,0,0,1.698923831,16211406.68,-91.98470311,73.9993171,360,9.375958618,0,0,0.028086,28.086,,
28.241,0,-9.36,-0.75,0.54,-0.1875,0.3125,0.4375,126.25,-4,-106.5,0,0,-1.156794433,16211406.68,-91.81470477,73.9993171,360,9.40551434,0,0,0.028241,28.241,,
28.38,0,-9.41,-0.83,0.45,-0.25,0.4375,-0.125,124.75,-3.25,-106.1875,0,0,2.016273653,16211406.68,-91.3775889,73.9993171,360,9.376710511,0,0,0.02838,28.38,,
28.517,0,-9.37,-0.84,0.48,-0.25,0.0625,-0.25,125.1875,-4.375,-104.5,0,0,1.889332577,16211406.68,-92.00153418,73.9993171,360,9.407980655,0,0,0.028517,28.517,,
28.611,0,-9.38,-0.76,0.47,-0.1875,0.0625,-0.125,125.5,-4,-103.5,0,0,2.016273653,16211406.68,-91.82554231,73.9993171,360,9.377174415,0,0,0.028611,28.611,,
28.753,0,-9.35,-0.79,0.44,-0.1875,-0.0625,-0.5625,124.0625,-5.1875,-104.375,0,0,-3.726279165,16211406.68,-92.01966915,73.9993171,360,9.393625498,0,0,0.028753,28.753,,
28.881,0,-9.37,-0.82,0.47,-0.3125,-0.0625,-0.625,124.0625,-4.75,-101.75,0,0,2.428842715,16211406.68,-92.19262134,73.9993171,360,9.365473827,0,0,0.028881,28.881,,
29.012,0,-9.35,-0.89,0.46,-0.1875,0.25,-0.8125,123.375,-6.25,-103.5,0,0,2.492316312,16211406.68,-92.20482757,73.9993171,360,9.402648563,0,0,0.029012,29.012,,
29.103,0,-9.35,-0.93,0.49,-0.1875,0.1875,-0.5,123,-5.875,-100.5,0,0,2.777952235,16211406.68,-92.75276655,73.9993171,360,9.396494027,0,0,0.029103,29.103,,
29.274,0,-9.38,-0.74,0.38,0.375,-7.25,-2.5,120.375,-10.6875,-98.25,0,0,2.587527426,16211406.68,-93.79646884,73.9993171,360,9.601468638,0,0,0.029274,29.274,,
29.391,0,-9.15,-0.43,0.74,0,5.5625,-2.125,115.25,-11.25,-96.0625,0,0,2.524053255,16211406.68,-95.57520057,73.9993171,360,9.598124817,0,0,0.029391,29.391,,
29.514,0,-9.19,-0.54,0.71,0.25,-7.125,-0.625,123.25,-8.25,-101.375,0,0,2.65100198,16211406.68,-94.76609726,73.9993171,360,9.461971253,0,0,0.029514,29.514,,
29.651,0,-9.45,-0.73,0.25,-0.4375,4.5625,1.6875,119.1875,-5.6875,-101.75,0,0,3.317507889,16211406.68,-92.73202087,73.9993171,360,9.442769721,0,0,0.029651,29.651,,
29.802,0,-9.33,-0.83,0.63,-0.3125,1.8125,0.6875,118.0625,-2,-103.375,0,0,3.095334567,16211406.68,-91.31760056,73.9993171,360,9.388008308,0,0,0.029802,29.802,,
29.934,0,-9.33,-1.05,0.57,0,-2.3125,-0.875,116.1875,2.75,-103.375,0,0,2.587527426,16211406.68,-88.64414002,73.9993171,360,9.406184136,0,0,0.029934,29.934,,
30.043,0,-9.42,-0.73,0.3,-0.1875,2.4375,0.6875,115.5,1,-104.25,0,0,3.000118863,16211406.68,-89.50394504,73.9993171,360,9.431060386,0,0,0.030043,30.043,,
30.153,0,-9.33,-0.87,0.62,-0.125,0.1875,0.125,116.0625,2,-105.1875,0,0,1.98453824,16211406.68,-89.01277141,73.9993171,360,9.365521875,0,0,0.030153,30.153,,
30.31,0,-9.32,-0.86,0.59,0,-0.1875,-0.1875,120.875,-1,-100.875,0,0,3.380986842,16211406.68,-90.26662787,73.9993171,360,9.378171464,0,0,0.03031,30.31,,
30.402,0,-9.4,-0.86,0.32,-0.125,0.1875,-0.125,121.25,-0.5625,-102.1875,0,0,3.603166189,16211406.68,-90.65376164,73.9993171,360,9.420875755,0,0,0.030402,30.402,,
30.565,0,-9.4,-0.84,0.41,-0.0625,-0.3125,-0.25,122,-0.5625,-103,0,0,3.222290177,16211406.68,-90.26580326,73.9993171,360,9.441467047,0,0,0.030565,30.565,,
30.713,0,-9.35,-0.87,0.41,-0.1875,0.375,0.1875,121.6875,-1,-101.1875,0,0,3.222290177,16211406.68,-90.47083299,73.9993171,360,9.434903285,0,0,0.030713,30.713,,
30.842,0,-9.35,-0.86,0.49,-0.1875,0.1875,0.375,121.6875,-1.375,-102.5,0,0,3.666646863,16211406.68,-90.6517336,73.9993171,360,9.402244413,0,0,0.030842,30.842,,
30.941,0,-9.38,-0.8,0.46,-0.3125,-0.25,-0.0625,121.25,-1.6875,-103.375,0,0,0.651737245,16211406.68,-90.79736401,73.9993171,360,9.425285142,0,0,0.030941,30.941,,
31.037,0,-9.37,-0.93,0.44,-0.125,-0.0625,-0.1875,119.75,-1,-99.5625,0,0,3.761868592,16211406.68,-90.4784505,73.9993171,360,9.408347358,0,0,0.031037,31.037,,
31.182,0,-9.39,-0.8,0.42,-0.0625,0.6875,0.125,119.5,-1.375,-103.375,0,0,4.17450603,16211406.68,-90.65923197,73.9993171,360,9.369493049,0,0,0.031182,31.182,,
31.293,0,-9.33,-0.87,0.48,-0.125,0.375,-0.125,119.0625,-0.5625,-101.1875,0,0,4.079280571,16211406.68,-90.27068671,73.9993171,360,9.382760788,0,0,0.031293,31.293,,
31.426,0,-9.36,-0.86,0.48,-0.25,0.5,0,119.0625,-1.375,-103.5,0,0,4.206248041,16211406.68,-90.66165413,73.9993171,360,9.402648563,0,0,0.031426,31.426,,
31.554,0,-9.42,-0.92,0.39,-0.25,0.6875,-0.1875,118.6875,-1,-102.6875,0,0,3.857091182,16211406.68,-90.48451936,73.9993171,360,9.473267652,0,0,0.031554,31.554,,
31.645,0,-9.31,-0.87,0.56,-0.0625,0.125,-0.125,119.0625,-1.6875,-101,0,0,4.17450603,16211406.68,-90.8120118,73.9993171,360,9.363557016,0,0,0.031645,31.645,,
31.757,0,-9.38,-0.83,0.53,-0.0625,-0.5,-0.4375,119.0625,-1.375,-103.5,0,0,4.364959531,16211406.68,-90.80903935,73.9993171,360,9.384636381,0,0,0.031757,31.757,,
31.94,0,-9.26,-0.96,0.56,-0.1875,-0.4375,-0.0625,119.75,-2.375,-104.0625,0,0,4.301474648,16211406.68,-90.8175904,73.9993171,360,9.43782814,0,0,0.03194,31.94,,
32.066,0,-9.32,-0.9,0.52,-0.25,-0.4375,0,119.5,-1.6875,-102.1875,0,0,3.952314632,16211406.68,-90.80735055,73.9993171,360,9.416889083,0,0,0.032066,32.066,,
32.164,0,-9.37,-0.84,0.35,-0.125,0.875,0.125,119.5,-2.75,-101.25,0,0,4.364959531,16211406.68,-91.31828944,73.9993171,360,9.415248271,0,0,0.032164,32.164,,
32.28,0,-9.33,-0.93,0.48,-0.1875,0.625,-0.125,119.75,-3.5625,-103,0,0,-0.173245541,16211406.68,-91.70401695,73.9993171,360,9.388514259,0,0,0.03228,32.28,,
32.388,0,-9.31,-0.9,0.49,-0.125,0.3125,0,120.1875,-3.875,-101.375,0,0,4.301474648,16211406.68,-91.84665014,73.9993171,360,9.366226561,0,0,0.032388,32.388,,
32.51,0,-9.35,-0.85,0.47,-0.3125,-0.125,0.25,120.5,-4.6875,-102.1875,0,0,5.031573903,16211406.68,-92.22770636,73.9993171,360,9.417860691,0,0,0.03251,32.51,,
32.613,0,-9.36,-0.84,0.44,-0.1875,0.3125,0.0625,120.5,-5.75,-104,0,0,4.904596484,16211406.68,-92.73195868,73.9993171,360,9.425778482,0,0,0.032613,32.613,,
32.736,0,-9.37,-0.87,0.48,-0.3125,0.4375,0.1875,120.5,-5.0625,-101.75,0,0,3.920573386,16211406.68,-92.40572123,73.9993171,360,9.422536813,0,0,0.032736,32.736,,
32.857,0,-9.37,-0.86,0.49,-0.125,0.25,0.375,119.75,-5.75,-105.25,0,0,5.412515344,16211406.68,-92.22080211,73.9993171,360,9.394152436,0,0,0.032857,32.857,,
33.023,0,-9.36,-0.8,0.47,-0.25,0.125,0.125,120.1875,-8,-103.0625,0,0,5.412515344,16211406.68,-92.95785088,73.9993171,360,9.405875823,0,0,0.033023,33.023,,
33.167,0,-9.36,-0.88,0.49,-0.125,0.0625,-0.0625,121.6875,-6.875,-105.25,0,0,5.222042901,16211406.68,-93.56897957,73.9993171,360,9.414037391,0,0,0.033167,33.167,,
33.301,0,-9.38,-0.85,0.4,-0.1875,1.1875,0.3125,122,-5.75,-104,0,0,5.476006924,16211406.68,-92.69841898,73.9993171,360,9.426924207,0,0,0.033301,33.301,,
33.411,0,-9.27,-1.03,0.79,-0.0625,-2.125,-0.75,123.875,-5.75,-105.6875,0,0,5.285533333,16211406.68,-92.65763411,73.9993171,360,9.360443366,0,0,0.033411,33.411,,
33.538,0,-9.37,-0.93,0.58,-0.0625,-1.0625,-0.5,123.1875,-7.1875,-104.375,0,0,5.380769698,16211406.68,-93.33919481,73.9993171,360,9.34179319,0,0,0.033538,33.538,,
33.698,0,-9.38,-0.8,0.48,-0.0625,-0.4375,-0.25,122,-5.75,-106.1875,0,0,5.729977069,16211406.68,-93.53625339,73.9993171,360,9.426282406,0,0,0.033698,33.698,,
33.805,0,-9.36,-0.84,0.44,-0.125,-0.3125,-0.3125,122.75,-6.1875,-104,0,0,4.587159634,16211406.68,-92.88568495,73.9993171,360,9.407911564,0,0,0.033805,33.805,,
33.96,0,-9.33,-0.82,0.62,-0.0625,-0.375,-0.3125,122.75,-6.875,-106.1875,0,0,6.269683962,16211406.68,-92.50727666,73.9993171,360,9.401728564,0,0,0.03396,33.96,,
34.056,0,-9.36,-0.78,0.44,-0.0625,-0.75,-0.3125,122.75,-6.1875,-105.6875,0,0,6.333180709,16211406.68,-92.88568495,73.9993171,360,9.40274428,0,0,0.034056,34.056,,
34.204,0,-9.36,-0.77,0.44,-0.0625,0.25,0.125,123.5,-6.5,-105.6875,0,0,6.333180709,16211406.68,-93.03116135,73.9993171,360,9.377600973,0,0,0.034204,34.204,,
34.325,0,-9.37,-0.8,0.44,-0.125,0.0625,-0.25,122.75,-5.75,-104,0,0,6.206187598,16211406.68,-92.89451269,73.9993171,360,9.414377303,0,0,0.034325,34.325,,
34.482,0,-9.34,-0.87,0.41,-0.125,0.25,-0.25,121.6875,-6.1875,-105.6875,0,0,5.920458697,16211406.68,-93.07902893,73.9993171,360,9.389387626,0,0,0.034482,34.482,,
34.591,0,-9.22,-0.9,0.7,0.0625,-2.5625,-0.9375,121.5625,-6.1875,-104.75,0,0,6.142691617,16211406.68,-92.91382582,73.9993171,360,9.290231429,0,0,0.034591,34.591,,
34.686,0,-8.97,-1.5,1.06,0.5,-11,-0.25,119.375,-5.6875,-104.0625,0,0,6.650670184,16211406.68,-92.72773623,73.9993171,360,9.813419384,0,0,0.034686,34.686,,
34.796,0,-9.12,-0.8,0.67,-0.25,8.5,3.625,117.5,-6.0625,-104.875,0,0,6.523673246,16211406.68,-92.95359932,73.9993171,360,9.306556828,0,0,0.034796,34.796,,
34.92,0,-9.22,-0.7,0.73,0.375,-5.8125,-0.5625,122.6875,-6.5,-105.75,0,0,6.841168464,16211406.68,-93.03270262,73.9993171,360,327.0263723,0,0,0.03492,34.92,,
35.072,0,-9.51,-0.83,0.09,-0.25,1.125,0.5625,124.0625,-6.0625,-106.6875,0,0,6.999919661,16211406.68,-92.8318024,73.9993171,360,9.325947673,0,0,0.035072,35.072,,
35.208,0,-9.45,-0.75,0.33,-0.375,2.375,-0.125,123.25,-5.75,-103.5625,0,0,6.96816923,16211406.68,-92.67109149,73.9993171,360,9.48545729,0,0,0.035208,35.208,,
